frame_id,timestamp,EAR,MAR,blink_state,blink_count,blink_dur_avg,yawn_count,ear_confidence,landmarks_detected
628,22.04,0.2873,0.6059,open,16,0.1645,1,0.2,True
629,22.074,0.285,0.6057,open,16,0.1645,1,0.2,True
630,22.107,0.2853,0.6056,open,16,0.1645,1,0.2,True
631,22.14,0.291,0.6056,open,16,0.1645,1,0.2,True
632,22.172,0.2923,0.6091,open,16,0.1645,1,0.2,True
633,22.206,0.2895,0.6086,open,16,0.1645,1,0.2,True
634,22.24,0.2968,0.6077,open,16,0.1645,1,0.2,True
635,22.274,0.2834,0.6093,open,16,0.1645,1,0.2,True
636,22.307,0.2835,0.6072,open,16,0.1645,1,0.2,True
637,22.34,0.2934,0.6068,open,16,0.1645,1,0.2,True
638,22.373,0.2929,0.6077,open,16,0.1645,1,0.2,True
639,22.406,0.2852,0.6119,open,16,0.1645,1,0.2,True
640,22.44,0.2967,0.6081,open,16,0.1645,1,0.2,True
641,22.473,0.2936,0.6063,open,16,0.1645,1,0.2,True
642,22.506,0.2936,0.6046,open,16,0.1645,1,0.2,True
643,22.54,0.2882,0.6047,open,16,0.1645,1,0.2,True
644,22.574,0.3029,0.6047,open,16,0.1645,1,0.2,True
645,22.606,0.2864,0.6061,open,16,0.1645,1,0.2,True
646,22.639,0.2908,0.6072,open,16,0.1645,1,0.2,True
647,22.669,0.293,0.6061,open,16,0.1645,1,0.2,True
648,22.707,0.2991,0.607,open,16,0.1645,1,0.2,True
649,22.74,0.3005,0.6067,open,16,0.1645,1,0.2,True
650,22.773,0.3071,0.6037,open,16,0.1645,1,0.2,True
651,22.807,0.3057,0.6045,open,16,0.1645,1,0.2,True
652,22.84,0.2997,0.6049,open,16,0.1645,1,0.2,True
653,22.873,0.3079,0.6085,open,16,0.1645,1,0.2,True
654,22.907,0.2979,0.6091,open,16,0.1645,1,0.2,True
655,22.94,0.306,0.6063,open,16,0.1645,1,0.2,True
656,22.971,0.2938,0.6052,open,16,0.1645,1,0.2,True
657,23.007,0.304,0.6043,open,16,0.1645,1,0.2,True
658,23.041,0.2958,0.6054,open,16,0.1645,1,0.2,True
659,23.073,0.3036,0.6037,open,16,0.1645,1,0.2,True
660,23.106,0.3015,0.6068,open,16,0.1645,1,0.2,True
661,23.14,0.289,0.6103,open,16,0.1645,1,0.2,True
662,23.173,0.2017,0.6103,open,16,0.1645,1,0.2,True
663,23.207,0.0791,0.6014,closed,16,0.1645,1,0.2,True
664,23.24,0.1421,0.5936,closed,16,0.1645,1,0.2,True
665,23.273,0.2033,0.598,open,17,0.1587,1,0.2,True
666,23.306,0.2342,0.5957,open,17,0.1587,1,0.2,True
667,23.339,0.2462,0.602,open,17,0.1587,1,0.2,True
668,23.373,0.2512,0.5952,open,17,0.1587,1,0.2,True
669,23.407,0.252,0.599,open,17,0.1587,1,0.2,True
670,23.44,0.2565,0.5962,open,17,0.1587,1,0.2,True
671,23.474,0.2548,0.5976,open,17,0.1587,1,0.2,True
672,23.507,0.2547,0.5993,open,17,0.1587,1,0.2,True
673,23.54,0.2576,0.602,open,17,0.1587,1,0.2,True
674,23.573,0.26,0.6041,open,17,0.1587,1,0.2,True
675,23.607,0.2601,0.6087,open,17,0.1587,1,0.2,True
676,23.64,0.2592,0.604,open,17,0.1587,1,0.2,True
677,23.673,0.2588,0.6035,open,17,0.1587,1,0.2,True
678,23.707,0.2594,0.6071,open,17,0.1587,1,0.2,True
679,23.741,0.2654,0.6069,open,17,0.1587,1,0.2,True
680,23.773,0.2684,0.6103,open,17,0.1587,1,0.2,True
681,23.807,0.2648,0.6098,open,17,0.1587,1,0.2,True
682,23.84,0.2583,0.6046,open,17,0.1587,1,0.2,True
683,23.873,0.2646,0.6049,open,17,0.1587,1,0.2,True
684,23.907,0.2564,0.6063,open,17,0.1587,1,0.2,True
685,23.94,0.2555,0.6102,open,17,0.1587,1,0.2,True
686,23.974,0.2555,0.6114,open,17,0.1587,1,0.2,True
687,24.006,0.2358,0.6103,open,17,0.1587,1,0.2,True
688,24.039,0.0505,0.603,closed,17,0.1587,1,0.2,True
689,24.073,0.0338,0.6007,closed,17,0.1587,1,0.2,True
690,24.106,0.0832,0.6045,closed,17,0.1587,1,0.2,True
691,24.14,0.2039,0.5988,open,18,0.1555,1,0.2,True
692,24.174,0.249,0.6042,open,18,0.1555,1,0.2,True
693,24.207,0.2662,0.61,open,18,0.1555,1,0.2,True
694,24.24,0.2737,0.6075,open,18,0.1555,1,0.2,True
695,24.273,0.2842,0.6111,open,18,0.1555,1,0.2,True
696,24.306,0.2814,0.6092,open,18,0.1555,1,0.2,True
697,24.34,0.2863,0.6107,open,18,0.1555,1,0.2,True
698,24.373,0.2871,0.609,open,18,0.1555,1,0.2,True
699,24.407,0.3011,0.6083,open,18,0.1555,1,0.2,True
700,24.441,0.2901,0.6069,open,18,0.1555,1,0.2,True
701,24.473,0.2985,0.6056,open,18,0.1555,1,0.2,True
702,24.506,0.3076,0.6078,open,18,0.1555,1,0.2,True
703,24.54,0.2941,0.6078,open,18,0.1555,1,0.2,True
704,24.573,0.2999,0.6071,open,18,0.1555,1,0.2,True
705,24.606,0.3024,0.6074,open,18,0.1555,1,0.2,True
706,24.64,0.3062,0.606,open,18,0.1555,1,0.2,True
707,24.674,0.2969,0.6085,open,18,0.1555,1,0.2,True
708,24.706,0.3036,0.6087,open,18,0.1555,1,0.2,True
709,24.736,0.2975,0.61,open,18,0.1555,1,0.2,True
710,24.773,0.2962,0.6091,open,18,0.1555,1,0.2,True
711,24.807,0.3013,0.6108,open,18,0.1555,1,0.2,True
712,24.84,0.2896,0.61,open,18,0.1555,1,0.2,True
713,24.874,0.2869,0.6121,open,18,0.1555,1,0.2,True
714,24.907,0.2844,0.6074,open,18,0.1555,1,0.2,True
715,24.94,0.2803,0.6061,open,18,0.1555,1,0.2,True
716,24.973,0.2932,0.6045,open,18,0.1555,1,0.2,True
717,25.007,0.2929,0.6054,open,18,0.1555,1,0.2,True
718,25.04,0.2732,0.5966,open,18,0.1555,1,0.2,True
719,25.074,0.2634,0.602,open,18,0.1555,1,0.2,True
720,25.107,0.2696,0.6011,open,18,0.1555,1,0.2,True
721,25.14,0.2971,0.5964,open,18,0.1555,1,0.2,True
722,25.173,0.2975,0.5951,open,18,0.1555,1,0.2,True
723,25.207,0.2986,0.5955,open,18,0.1555,1,0.2,True
724,25.24,0.3077,0.5922,open,18,0.1555,1,0.2,True
725,25.274,0.2956,0.5952,open,18,0.1555,1,0.2,True
726,25.307,0.2947,0.5974,open,18,0.1555,1,0.2,True
727,25.341,0.2995,0.5997,open,18,0.1555,1,0.2,True
728,25.374,0.3056,0.595,open,18,0.1555,1,0.2,True
729,25.407,0.2928,0.5938,open,18,0.1555,1,0.2,True
730,25.44,0.3032,0.5976,open,18,0.1555,1,0.2,True
731,25.473,0.2917,0.5911,open,18,0.1555,1,0.2,True
732,25.506,0.2814,0.5983,open,18,0.1555,1,0.2,True
733,25.54,0.2908,0.5962,open,18,0.1555,1,0.2,True
734,25.574,0.2945,0.5944,open,18,0.1555,1,0.2,True
735,25.607,0.2911,0.5922,open,18,0.1555,1,0.2,True
736,25.64,0.2996,0.5891,open,18,0.1555,1,0.2,True
737,25.674,0.293,0.5881,open,18,0.1555,1,0.2,True
738,25.707,0.2962,0.5883,open,18,0.1555,1,0.2,True
739,25.741,0.2923,0.5899,open,18,0.1555,1,0.2,True
740,25.774,0.292,0.5934,open,18,0.1555,1,0.2,True
741,25.807,0.2867,0.5984,open,18,0.1555,1,0.2,True
742,25.841,0.2819,0.6042,open,18,0.1555,1,0.2,True
743,25.873,0.2833,0.6042,open,18,0.1555,1,0.2,True
744,25.907,0.2862,0.6008,open,18,0.1555,1,0.2,True
745,25.94,0.2893,0.5971,open,18,0.1555,1,0.2,True
746,25.97,0.2932,0.5954,open,18,0.1555,1,0.2,True
747,26.007,0.299,0.5967,open,18,0.1555,1,0.2,True
748,26.041,0.3017,0.5945,open,18,0.1555,1,0.2,True
749,26.074,0.3008,0.5948,open,18,0.1555,1,0.2,True
750,26.107,0.3016,0.5896,open,18,0.1555,1,0.2,True
751,26.14,0.3059,0.5944,open,18,0.1555,1,0.2,True
752,26.174,0.3172,0.5967,open,18,0.1555,1,0.2,True
753,26.207,0.3243,0.6035,open,18,0.1555,1,0.2,True
754,26.241,0.3209,0.6017,open,18,0.1555,1,0.2,True
755,26.274,0.3242,0.5999,open,18,0.1555,1,0.2,True
756,26.307,0.3227,0.6007,open,18,0.1555,1,0.2,True
757,26.339,0.3205,0.5949,open,18,0.1555,1,0.2,True
758,26.373,0.313,0.5957,open,18,0.1555,1,0.2,True
759,26.407,0.321,0.5942,open,18,0.1555,1,0.2,True
760,26.441,0.3015,0.5886,open,18,0.1555,1,0.2,True
761,26.474,0.3134,0.5899,open,18,0.1555,1,0.2,True
762,26.508,0.3274,0.5939,open,18,0.1555,1,0.2,True
763,26.541,0.3053,0.5922,open,18,0.1555,1,0.2,True
764,26.574,0.3121,0.594,open,18,0.1555,1,0.2,True
765,26.607,0.3251,0.5978,open,18,0.1555,1,0.2,True
766,26.636,0.3058,0.595,open,18,0.1555,1,0.2,True
767,26.675,0.3158,0.5938,open,18,0.1555,1,0.2,True
768,26.708,0.3179,0.5908,open,18,0.1555,1,0.2,True
769,26.741,0.3034,0.5869,open,18,0.1555,1,0.2,True
770,26.775,0.3172,0.5936,open,18,0.1555,1,0.2,True
771,26.806,0.2954,0.5984,open,18,0.1555,1,0.2,True
772,26.84,0.1549,0.599,closed,18,0.1555,1,0.2,True
773,26.874,0.0751,0.599,closed,18,0.1555,1,0.2,True
774,26.907,0.0751,0.6001,closed,18,0.1555,1,0.2,True
775,26.94,0.131,0.5956,closed,18,0.1555,1,0.2,True
776,26.975,0.2131,0.5964,open,19,0.1544,1,0.2,True
777,27.009,0.2463,0.5909,open,19,0.1544,1,0.2,True
778,27.041,0.253,0.5932,open,19,0.1544,1,0.2,True
779,27.074,0.2597,0.5995,open,19,0.1544,1,0.2,True
780,27.108,0.2631,0.597,open,19,0.1544,1,0.2,True
781,27.141,0.2747,0.6032,open,19,0.1544,1,0.2,True
782,27.175,0.2622,0.594,open,19,0.1544,1,0.2,True
783,27.209,0.2676,0.5999,open,19,0.1544,1,0.2,True
784,27.243,0.2579,0.5957,open,19,0.1544,1,0.2,True
785,27.275,0.2538,0.5988,open,19,0.1544,1,0.2,True
786,27.309,0.2559,0.5998,open,19,0.1544,1,0.2,True
787,27.343,0.2646,0.5998,open,19,0.1544,1,0.2,True
788,27.375,0.2506,0.6025,open,19,0.1544,1,0.2,True
789,27.409,0.246,0.6081,open,19,0.1544,1,0.2,True
790,27.443,0.2422,0.6018,open,19,0.1544,1,0.2,True
791,27.477,0.25,0.6069,open,19,0.1544,1,0.2,True
792,27.51,0.2442,0.5965,open,19,0.1544,1,0.2,True
793,27.542,0.248,0.5929,open,19,0.1544,1,0.2,True
794,27.577,0.24,0.5925,open,19,0.1544,1,0.2,True
795,27.608,0.2417,0.5913,open,19,0.1544,1,0.2,True
796,27.684,0.2334,0.5897,open,19,0.1544,1,0.2,True
797,27.753,0.2309,0.5878,open,19,0.1544,1,0.2,True
798,27.816,0.214,0.5936,open,19,0.1544,1,0.2,True
799,27.878,0.2221,0.5867,open,19,0.1544,1,0.2,True
800,27.91,0.215,0.5889,open,19,0.1544,1,0.2,True
801,27.941,0.2131,0.5873,open,19,0.1544,1,0.2,True
802,27.974,0.2165,0.5879,open,19,0.1544,1,0.2,True
803,28.008,0.2102,0.585,open,19,0.1544,1,0.2,True
804,28.041,0.2181,0.586,open,19,0.1544,1,0.2,True
805,28.074,0.2274,0.5891,open,19,0.1544,1,0.2,True
806,28.107,0.2391,0.5861,open,19,0.1544,1,0.2,True
807,28.141,0.242,0.5868,open,19,0.1544,1,0.2,True
808,28.174,0.2305,0.5871,open,19,0.1544,1,0.2,True
809,28.206,0.2185,0.583,open,19,0.1544,1,0.2,True
810,28.239,0.2232,0.5821,open,19,0.1544,1,0.2,True
811,28.273,0.2118,0.5832,open,19,0.1544,1,0.2,True
812,28.306,0.2135,0.583,open,19,0.1544,1,0.2,True
813,28.34,0.2246,0.5864,open,19,0.1544,1,0.2,True
814,28.373,0.2234,0.5851,open,19,0.1544,1,0.2,True
815,28.406,0.2189,0.5855,open,19,0.1544,1,0.2,True
816,28.44,0.2221,0.5822,open,19,0.1544,1,0.2,True
817,28.473,0.2242,0.5854,open,19,0.1544,1,0.2,True
818,28.507,0.2153,0.5865,open,19,0.1544,1,0.2,True
819,28.541,0.2142,0.5905,open,19,0.1544,1,0.2,True
820,28.573,0.2197,0.5869,open,19,0.1544,1,0.2,True
821,28.607,0.2175,0.5889,open,19,0.1544,1,0.2,True
822,28.64,0.2147,0.5916,open,19,0.1544,1,0.2,True
823,28.673,0.2138,0.5934,open,19,0.1544,1,0.2,True
824,28.707,0.2185,0.598,open,19,0.1544,1,0.2,True
825,28.74,0.2162,0.6023,open,19,0.1544,1,0.2,True
826,28.773,0.145,0.6049,closed,19,0.1544,1,0.2,True
827,28.807,0.099,0.6037,closed,19,0.1544,1,0.2,True
